name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,active_year,first_year,last_year,AVG,birth
Obie Lackey,159,563,66,159,25,3,4,76,30,0,7,0,3.12,3.426,6.545999999999999,9,1929,1943,0.3098888888888889,1914
Oddibe McDowell,829,2829,458,715,125,28,74,266,294,550,169,53,2.263,2.706,4.969,7,1985,1994,0.252,1967
Odell Hale,1062,3701,551,1071,240,51,73,573,353,315,57,45,3.422,4.14,7.561999999999999,10,1931,1941,0.2756,1914
Ody Abbott,22,70,2,13,2,1,0,6,6,20,3,0,0.25,0.243,0.493,1,1910,1910,0.186,1888
Odúbel Herrera,817,2915,376,791,158,19,78,305,211,663,68,25,2.217,2.845,5.062,7,2015,2022,0.2627142857142857,1996
Olaf Henriksen,327,487,84,131,12,7,1,48,97,43,15,31.5,2.712,2.164,4.876,7,1911,1917,0.258,1892
Oliver Dunn,41,95,11,21,2,2,1,7,6,40,3,0,0.282,0.316,0.598,1,2024,2024,0.221,2002
Oliver Marcell,399,1452,258,442,55,19,14,230,159,1,33,7,2.647,2.779,5.426,7,1923,1929,0.3048571428571428,1904
Ollie Beard,331,1307,195,353,34,34,4,173,112,61,73,0,0.989,1.042,2.031,3,1889,1891,0.2646666666666666,1868
Ollie Bejma,317,906,128,222,35,11,14,117,130,105,5,5,1.376,1.399,2.775,4,1934,1939,0.24325,1914
Ollie Brown,1221,3642,404,964,144,11,102,454,314,616,30,27,4.02,4.934,8.954,13,1965,1977,0.2554615384615384,1949
Ollie Byrd,27,82,4,19,1,0,1,7,4,0,2,0,0.276,0.28,0.556,1,1921,1921,0.232,1899
Ollie Marquardt,17,39,4,7,1,0,0,2,3,4,0,1,0.238,0.205,0.443,1,1931,1931,0.179,1909
Ollie O'Mara,412,1478,166,341,49,8,2,77,86,104,46,72,1.115,1.123,2.238,6,1912,1919,0.1536666666666666,1893
Ollie Pickering,887,3349,500,910,96,39,9,287,286,11,194,0,2.65,2.677,5.327,8,1896,1908,0.27125,1880
Ollie Smith,38,134,26,40,6,1,3,20,27,15,13,0,0.427,0.425,0.852,1,1894,1894,0.299,1872
Ollie Tucker,34,71,6,11,2,0,1,10,11,5,0,2,0.5760000000000001,0.483,1.059,2,1927,1928,0.1679999999999999,1905
Ollie Waldon,13,30,4,5,0,1,0,1,6,2,1,0,0.306,0.233,0.539,1,1944,1944,0.167,1922
Olmedo Saenz,733,1663,226,438,106,5,73,275,148,355,3,4,2.887,4.021,6.908,9,1994,2007,0.2506666666666667,1978
Omar Infante,1507,5271,609,1427,260,53,82,542,296,776,80,33,4.667,5.709,10.376,15,2002,2016,0.2724666666666666,1987
Omar Moreno,1382,4992,699,1257,171,87,37,386,387,885,487,182,3.627,4.004,7.631,12,1975,1986,0.2435,1958
Omar Narváez,677,2016,228,507,83,2,53,203,240,435,0,2,2.844,3.024,5.868,9,2016,2024,0.2344444444444444,1998
Omar Quintanilla,402,1035,118,228,43,5,8,74,96,238,5,3,2.275,2.369,4.644,9,2005,2014,0.1945555555555555,1987
Omar Vizquel,2968,10586,1445,2877,456,77,80,951,1028,1087,404,167,7.865,8.206,16.071,24,1989,2012,0.2665416666666667,1978
Omir Santos,122,322,29,80,14,1,7,41,15,51,0,0,0.734,0.843,1.577,5,2008,2013,0.1424,1988
Oneil Cruz,244,913,126,228,48,7,40,137,86,319,35,5,1.326,1.941,3.267,4,2021,2024,0.26875,2000
Onix Concepcion,390,1041,108,249,34,7,3,80,47,93,25,14,2.245,2.324,4.569,7,1980,1987,0.2992857142857142,1961
Oran Frazier,22,83,16,19,2,1,0,10,6,0,1,0,0.281,0.277,0.558,1,1932,1932,0.229,1910
Oreste Marrero,42,89,12,20,6,1,1,5,15,19,1,3,0.77,0.833,1.603,2,1993,1996,0.2925,1972
Orestes Destrade,237,765,80,184,25,3,26,106,87,184,1,2,1.283,1.257,2.54,4,1987,1994,0.21875,1968
Oris Hockett,551,2165,259,598,112,21,13,214,159,157,43,67.2,2.466,2.495,4.961,7,1938,1945,0.2858571428571428,1919
Orlando Alvarez,25,51,4,8,2,0,2,8,0,5,0,0,0.417,0.833,1.25,4,1973,1976,0.10425,1952
Orlando Arcia,938,3051,332,737,130,7,87,334,231,675,43,16,2.631,3.337,5.968,9,2016,2024,0.2376666666666666,1998
Orlando Cabrera,1985,7562,985,2055,459,32,123,854,514,745,216,57,4.667,5.67,10.337,15,1997,2011,0.2666,1982
Orlando Calixte,31,52,6,7,1,0,0,6,3,16,1,0,0.185,0.163,0.348,2,2015,2017,0.0715,1994
Orlando Cepeda,2124,7927,1131,2351,417,27,379,1365,588,1169,142,80,5.759,8.086,13.845,17,1958,1974,0.2848235294117647,1944
Orlando Gonzalez,79,164,16,39,2,0,0,5,15,16,1,4,0.852,0.714,1.5659999999999998,3,1976,1980,0.2283333333333333,1956
Orlando Hudson,1345,4825,648,1319,256,66,93,542,483,825,85,28,3.685,4.486,8.171,11,2002,2012,0.2701818181818182,1985
Orlando McFarlane,124,292,22,70,12,0,5,20,20,93,0,0,1.348,1.325,2.673,5,1962,1968,0.2203999999999999,1943
Orlando Mercado,253,562,40,112,17,4,7,45,42,82,4,3,1.917,2.098,4.015,8,1982,1990,0.17925,1964
Orlando Merced,1391,3998,564,1108,229,28,103,585,487,661,57,29,4.431,5.364,9.795,13,1990,2003,0.2688461538461538,1974
Orlando Miller,297,943,95,244,53,5,24,113,43,223,8,11,1.285,1.688,2.973,4,1994,1997,0.26925,1973
Orlando Palmeiro,1206,2335,306,640,113,14,12,226,265,230,37,28,4.547,4.489,9.036,13,1995,2007,0.2750769230769231,1979
Orlando Ramirez,143,281,24,53,5,1,0,16,24,65,16,9,1.013,0.754,1.767,5,1974,1979,0.136,1954
Orlando Sanchez,73,110,11,24,3,2,0,12,7,19,1,0,0.761,0.832,1.593,4,1981,1984,0.1605,1960
Ormond Sampson,26,90,8,19,2,1,0,10,3,0,1,0,0.714,0.65,1.389,3,1932,1941,0.1666666666666666,1914
Orville Singer,183,722,121,241,33,12,8,104,42,0,32,0,2.246,2.648,4.894,6,1923,1932,0.3346666666666666,1905
Oscar Azocar,202,439,38,99,16,0,5,36,12,36,10,0,0.754,0.862,1.616,3,1990,1992,0.2279999999999999,1969
Oscar Bielaski,32,139,24,29,3,0,0,10,2,3,0,0,0,0.23,0,1,1876,1876,0.209,1854
Oscar Boone,32,99,15,34,3,1,0,13,13,2,0,0,0.8260000000000001,0.791,1.617,2,1939,1941,0.35,1918
Oscar Brown,160,316,34,77,14,2,4,28,17,55,0,4,1.465,1.666,3.131,5,1969,1973,0.255,1949
Oscar Charleston,870,3137,805,1140,232,69,138,808,462,13,218,36,7.531,9.52,17.051,18,1920,1941,0.3358888888888889,1908
Oscar Colás,88,278,33,62,9,0,5,23,16,81,4,4,0.625,0.587,1.212,2,2023,2024,0.2445,2001
Oscar Dugey,198,278,45,54,10,1,1,20,31,38,17,3,1.459,1.226,2.685,6,1913,1920,0.1685,1894
Oscar Estrada,33,112,17,24,1,0,1,12,10,0,0,0,0.279,0.25,0.529,1,1924,1924,0.214,1902
Oscar Gamble,1584,4502,656,1195,188,31,200,666,610,544,47,37,5.987,7.452,13.439,17,1969,1985,0.2565882352941177,1955
Oscar Givens,19,56,8,17,2,0,1,5,9,0,0,0,0.903,0.407,1.31,3,1939,1948,0.105,1921
Oscar Gonzalez,145,535,54,144,34,2,13,55,20,121,1,2,0.5660000000000001,0.773,1.339,2,2022,2023,0.255,2000
Oscar Grimes,602,1832,235,469,73,24,18,200,297,303,30,12,2.704,2.537,5.241,9,1938,1946,0.2035555555555555,1920
Oscar Hutt,18,61,8,17,4,0,0,6,2,1,1,0,1.321,1.373,2.694,3,1920,1926,0.4313333333333333,1901
Oscar Melillo,1378,5063,590,1316,210,64,22,548,327,306,69,65,3.622,3.882,7.504,12,1926,1937,0.2525833333333333,1909
Oscar Owens,57,170,46,64,13,1,3,29,22,2,5,0,0.909,1.013,1.922,2,1922,1929,0.3775,1903
Oscar Robles,163,423,50,110,18,2,5,36,38,42,0,8,0.881,0.8109999999999999,1.692,3,2005,2007,0.2183333333333333,1984
Oscar Roettger,31,64,7,14,1,0,0,6,6,5,0,0,0.625,0.25,0.875,2,1927,1932,0.1165,1907
Oscar Salazar,199,372,50,100,16,2,14,62,43,58,1,3,1.281,1.719,3,4,2002,2010,0.25325,1984
Oscar Siemer,47,119,8,29,1,1,1,11,3,7,0,0,0.546,0.632,1.178,2,1925,1926,0.2545,1903
Oscar Stanage,1096,3503,248,819,123,34,8,321,219,268,30,7,3.61,3.756,7.366,14,1906,1925,0.2144285714285714,1893
Oscar Taveras,80,234,18,56,8,0,3,22,12,37,0,1,0.278,0.312,0.59,1,2014,2014,0.239,1992
Oscar Walker,281,1126,155,287,46,23,11,85,33,56,0,0,0.73,1.452,1.6275,5,1879,1885,0.2028,1860
Osleivis Basabe,31,87,15,19,5,0,1,12,6,25,0,1,0.277,0.31,0.587,1,2023,2023,0.218,2001
Ossee Schrecongost,900,3057,304,829,136,31,9,338,102,0,38,0,2.963,3.588,6.551,11,1897,1908,0.2475454545454545,1880
Ossie Alvarez,96,198,20,42,3,0,0,5,16,27,1,1,0.769,0.724,1.493,2,1958,1959,0.3545,1936
Ossie Blanco,52,102,5,20,0,0,0,10,10,18,0,4,0.551,0.391,0.942,2,1970,1974,0.1955,1950
Ossie Bluege,1867,6440,883,1751,276,67,43,848,723,515,140,87,6.171,6.062,12.233,18,1922,1939,0.2623333333333333,1908
Ossie Chavarria,124,250,28,52,12,0,2,14,25,59,4,2,0.515,0.461,0.976,2,1966,1967,0.1714999999999999,1944
Ossie Orwoll,64,170,28,52,13,2,0,22,16,24,3,1,0.366,0.406,0.772,1,1928,1928,0.306,1906
Ossie Vitt,1065,3760,561,894,106,48,4,295,455,131,114,80,3.218,2.899,6.117,10,1912,1921,0.2359,1894
Oswald Peraza,74,232,25,50,11,0,4,17,20,62,6,3,0.944,1.201,2.145,3,2022,2024,0.2323333333333333,2001
Oswaldo Arcia,288,983,103,231,40,6,44,131,76,339,3,5,1.212,1.627,2.839,4,2013,2016,0.24025,1992
Oswaldo Cabrera,268,751,103,175,30,1,19,84,61,179,15,4,0.883,1.093,1.976,3,2022,2024,0.235,2001
Otis Brannan,159,534,72,133,19,3,11,74,64,23,3,9,0.6779999999999999,0.729,1.407,2,1928,1929,0.269,1906
Otis Clymer,389,1330,182,355,42,19,2,98,99,21,83,0,1.896,1.922,3.818,6,1905,1913,0.2561666666666666,1887
Otis Henry,50,186,26,45,7,4,1,21,7,0,6,0,0.5660000000000001,0.653,1.219,2,1932,1937,0.2345,1912
Otis Johnson,71,209,21,49,9,6,3,36,39,0,12,0,0.363,0.378,0.741,1,1911,1911,0.234,1889
Otis Lawry,74,178,17,34,1,0,0,5,11,30,5,0,0.456,0.385,0.841,2,1916,1917,0.1835,1894
Otis Miller,272,837,95,229,39,6,0,91,49,46,3,6,0.94,0.97,1.91,4,1927,1932,0.1955,1907
Otis Nixon,1709,5115,878,1379,142,27,11,318,585,694,620,186,5.363,4.716,10.079,17,1983,1999,0.2381764705882352,1969
Otto Bluege,109,291,18,62,6,2,0,18,26,29,0,0,0.278,0.247,0.525,2,1932,1933,0.1065,1910
Otto Briggs,358,1379,273,404,50,16,4,130,155,14,66,28,2.8040000000000003,2.68,5.484,7,1923,1934,0.3319999999999999,1906
Otto Deininger,55,169,22,44,9,0,0,16,11,0,5,0,0.309,0.314,0.623,2,1908,1909,0.13,1886
Otto Denning,129,343,23,76,20,0,1,32,23,15,3,1,0.544,0.577,1.121,2,1942,1943,0.2249999999999999,1920
Otto Hess,54,173,15,44,8,1,2,13,7,0,2,0,0.291,0.347,0.638,1,1905,1905,0.254,1883
Otto Jacobs,29,73,4,15,3,1,0,3,5,8,0,0,0.256,0.274,0.53,1,1918,1918,0.205,1896
Otto Knabe,1281,4469,572,1103,178,48,8,365,485,191,143,0,3.705,3.527,7.232,11,1905,1916,0.2520909090909091,1888
Otto Krueger,506,1704,230,427,40,33,5,196,160,0,48,0,2.445,2.412,4.857,7,1899,1905,0.256,1880
Otto Lopez,126,413,49,115,23,1,6,42,26,77,20,5,1.013,1.044,2.057,3,2021,2024,0.3123333333333333,2000
Otto McIvor,29,62,11,14,2,1,1,9,9,14,0,0,0.333,0.339,0.672,1,1911,1911,0.226,1889
Otto Miller,926,2836,229,695,97,33,5,231,104,301,40,26,3.435,3.882,7.317,13,1910,1922,0.2361538461538462,1894
Otto Mitchell,22,86,13,25,3,2,1,9,8,0,2,0,0.762,0.729,1.35,2,1930,1931,0.2694999999999999,1908
Otto Ray,193,582,104,173,33,18,5,84,54,5,20,0,1.817,2.277,4.093999999999999,5,1920,1924,0.3016,1900
Otto Schomberg,214,777,155,220,29,23,7,122,123,44,34,0,1.104,1.125,2.229,3,1886,1888,0.2646666666666666,1865
Otto Velez,637,1802,244,452,87,11,78,271,336,413,6,10,3.884,3.987,7.871,11,1973,1983,0.2258181818181818,1956
Otto Vogel,112,253,38,63,11,3,2,30,17,37,6,7,0.616,0.644,1.2599999999999998,2,1923,1924,0.2385,1901
Otto Williams,171,558,48,113,13,3,0,34,29,0,24,0,1.183,1.021,2.204,4,1902,1906,0.237,1882
Overton Tremper,36,91,5,20,2,1,0,5,0,3,0,0,0.44,0.556,0.996,2,1927,1928,0.2135,1905
Owen Friend,208,598,69,136,24,2,13,76,55,109,2,2,1.229,1.344,2.573,5,1949,1956,0.2088,1930
Owen Miller,294,933,101,223,52,1,15,99,58,216,17,2,1.032,1.253,2.285,4,2021,2024,0.22325,2000
Owen Shannon,13,35,1,7,2,0,0,3,1,0,0,0,0.384,0.4289999999999999,0.813,2,1903,1907,0.1785,1883
Ox Eckhardt,24,52,6,10,1,0,1,7,5,3,0,0,0.515,0.523,1.038,2,1932,1936,0.216,1912
Oyster Burns,1187,4637,869,1389,224,129,65,832,464,182,321.44444444444446,0,3.968,4.854,8.822,11,1884,1895,0.2931818181818182,1867
Ozzie Albies,871,3485,549,941,212,31,141,508,252,641,84,20,2.56,3.688,6.248,8,2017,2024,0.26875,1998
Ozzie Canseco,24,65,8,13,6,0,0,4,9,17,0,0,0.789,0.782,1.5710000000000002,3,1990,1993,0.1856666666666666,1969
Ozzie Guillen,1993,6686,773,1764,275,69,28,619,239,511,169,108,4.546,5.375,9.921,16,1985,2000,0.25875,1970
Ozzie Martínez,34,66,8,17,4,1,0,3,4,15,1,0,0.513,0.595,1.108,2,2010,2011,0.228,1988
Ozzie Smith,2573,9396,1257,2460,402,69,28,793,1072,589,580,148,6.373,6.199,12.572,19,1978,1996,0.2597894736842105,1965
Ozzie Timmons,186,405,62,95,20,1,20,60,33,82,4,1,1.474,2.231,3.705,5,1995,2000,0.2502,1975
Ozzie Virgil,1063,3011,333,723,103,13,112,380,282,544,10,10,5.734,6.363,12.097,20,1956,1990,0.19025,1951
P.J. Higgins,83,224,24,47,11,1,6,30,24,66,0,0,0.43,0.426,0.856,2,2021,2022,0.136,1999
Pablo Mesa,184,710,120,203,25,10,4,82,55,0,16,0,1.659,1.785,3.444,5,1923,1927,0.2802,1903
Pablo Ozuna,309,677,83,191,29,7,3,45,23,70,29,17,2.154,2.404,4.558,7,2000,2008,0.274,1982
Pablo Reyes,234,521,72,129,25,2,8,54,45,104,13,6,1.842,2.025,3.867,6,2018,2024,0.2481666666666666,1999
Pablo Sandoval,1380,4609,548,1279,262,21,153,639,357,757,12,13,4.343,5.547,9.89,14,2008,2021,0.2479285714285714,1992
Packy Rogers,23,37,3,7,1,1,0,5,6,6,0,0,0.302,0.27,0.572,1,1938,1938,0.189,1916
Paddy Baumann,301,904,118,248,30,13,4,101,81,76,30,70,2.146,2.03,4.176,7,1911,1917,0.2302857142857142,1892
Paddy Greene,24,81,7,15,2,0,0,1,2,0,2,0,0.4559999999999999,0.498,0.954,2,1902,1903,0.2095,1880
Paddy Livingston,207,574,48,120,17,12,0,45,41,1,9,0,1.975,1.644,3.619,7,1901,1917,0.1818571428571428,1887
Paddy O'Connor,109,267,17,60,11,1,0,21,17,34,4,0,1.762,1.429,3.191,6,1908,1918,0.2186666666666666,1891
Paddy Siglin,23,50,5,9,0,0,0,2,5,10,2,0,0.858,0.69,1.548,3,1914,1916,0.2299999999999999,1893
Palmer Hildebrand,26,55,3,9,2,0,0,1,1,10,1,0,0.207,0.2,0.407,1,1913,1913,0.164,1891
Pancho Coimbre,143,540,93,181,31,8,6,94,55,2,8,0,1.615,1.822,3.437,4,1940,1944,0.33675,1920
Pancho Herrera,300,975,122,264,46,8,31,128,113,271,8,6,1.0459999999999998,1.228,2.274,3,1958,1961,0.2696666666666666,1937
Parke Wilson,366,1266,194,336,37,15,3,170,106,44,54,0,1.959,2.028,3.987,7,1893,1899,0.2308571428571428,1874
Parker Meadows,119,395,58,95,16,8,12,41,42,113,17,5,0.641,0.8009999999999999,1.442,2,2023,2024,0.238,2001
Parnell Woods,214,825,140,240,35,21,5,104,54,4,37,0,3.064,3.5340000000000003,6.598,9,1937,1945,0.2914444444444444,1919
Parson Nicholson,168,646,96,169,20,15,5,86,51,11,58,0,0.928,1.04,1.968,3,1888,1895,0.237,1869
Pat Borders,1099,3282,289,831,168,12,69,346,155,557,9,14,5.167,6.611,11.778,17,1988,2005,0.2740588235294117,1974
Pat Bourque,201,405,36,87,17,2,12,61,58,73,1,3,1.198,1.34,2.538,4,1971,1974,0.21925,1950
Pat Burrell,1640,5503,767,1393,299,16,292,976,932,1564,7,3,4.314,5.59,9.904,12,2000,2011,0.2511666666666667,1983
Pat Callaghan,61,258,38,67,8,5,2,0,8,0,0,0,0.282,0.353,0.635,1,1884,1884,0.26,1862
Pat Carney,339,1248,142,308,36,11,3,131,85,0,43,0,1.215,1.229,2.444,4,1901,1904,0.25125,1880
Pat Carroll,16,68,5,16,2,0,0,0,1,0,0,0,0,0.265,0,1,1884,1884,0.235,1862
Pat Collins,544,1204,147,306,46,6,33,168,235,202,4,6.25,3.58,3.183,6.763,10,1919,1929,0.2181,1902
Pat Corrales,300,767,63,166,28,3,4,54,75,167,1,1,2.809,2.226,5.035,9,1964,1973,0.1948888888888889,1946
Pat Crawford,319,651,75,182,23,5,9,104,60,29,4,0,1.404,1.53,2.934,4,1929,1934,0.281,1909
Pat Crisham,53,172,23,50,5,3,0,20,4,0,4,0,0.311,0.355,0.666,1,1899,1899,0.291,1877
Pat Dealy,131,469,71,113,14,4,2,42.5,19,26,75,0,1.3575,1.343,2.6750000000000003,5,1884,1890,0.2246,1865
Pat Deasley,402,1466,161,358,37,9,0,137.14285714285714,49,89,18.666666666666668,0,2.061333333333333,2.26,4.133333333333333,8,1881,1888,0.24475,1862
Pat Dillard,57,183,24,42,5,2,0,12,13,0,7,0,0.284,0.279,0.563,1,1900,1900,0.23,1878
Pat Dodson,52,99,12,20,8,1,4,10,17,33,0,0,1.096,1.5699999999999998,2.6660000000000004,3,1986,1988,0.254,1965
Pat Donahue,121,308,24,65,6,1,3,35,29,0,2,0,0.8009999999999999,0.694,1.495,3,1908,1910,0.1893333333333333,1887
Pat Duncan,727,2695,361,827,137,50,23,374,184,164,55,117.6,2.269,2.7,4.969,7,1915,1924,0.2817142857142857,1897
Pat Flaherty,38,145,15,43,5,3,0,15,9,6,2,0,0.342,0.372,0.714,1,1894,1894,0.297,1872
Pat Friel,64,269,53,67,9,2,3,21,17,0,34,0,0.552,0.7050000000000001,1.257,2,1890,1891,0.2495,1868
Pat Hartnett,14,53,6,10,2,1,0,4,6,0,1,0,0.283,0.264,0.547,1,1890,1890,0.189,1868
Pat Howell,31,75,9,14,1,0,0,1,2,15,4,2,0.218,0.2,0.418,1,1992,1992,0.187,1970
Pat Hynes,66,254,23,60,7,3,0,15,3,0,3,0,0.248,0.287,0.535,1,1904,1904,0.236,1882
Pat Keedy,29,59,10,12,4,0,3,4,4,19,1,1,1.022,2.198,3.22,3,1985,1989,0.295,1965
Pat Kelly,2069,6333,873,1644,298,46,112,635,733,1197,311,147,7.805,8.676,16.481,25,1967,1999,0.23828,1961
Pat Lennon,91,189,25,50,14,1,2,22,27,59,0,1,1.897,2.35,4.247,6,1991,1999,0.2263333333333333,1973
Pat Listach,503,1772,250,444,63,13,5,143,167,338,116,38,1.844,1.811,3.655,6,1992,1997,0.2451666666666666,1972
Pat Lyons,11,38,2,2,1,0,0,1,4,4,0,0,0.143,0.079,0.222,1,1890,1890,0.053,1868
Pat Maloney,27,79,9,17,1,0,0,4,6,0,3,0,0.279,0.228,0.507,1,1912,1912,0.215,1890
Pat McCauley,37,119,14,23,3,0,3,12,7,9,3,0,0.431,0.509,0.94,3,1893,1903,0.122,1876
Pat McNulty,308,820,132,238,36,9,6,84,98,62,22,18,1.796,1.769,3.565,5,1922,1927,0.284,1902
Pat Meares,982,3287,401,849,157,24,58,382,150,588,43,27,2.735,3.3,6.035,9,1993,2001,0.2608888888888889,1975
Pat Moran,824,2634,198,618,102,24,18,262,142,36,55,0,3.214,3.478,6.692,14,1901,1914,0.1908571428571428,1885
Pat Mullin,864,2493,381,676,106,43,87,385,330,312,20,27,3.186,3.973,7.159,10,1940,1953,0.2421,1924
Pat Murphy,86,309,34,68,9,2,1,21,24,28,7,0,1.176,1.294,2.47,4,1887,1890,0.244,1866
Pat Newnam,123,446,56,95,7,8,2,31,41,0,20,0,0.626,0.539,1.165,2,1910,1911,0.205,1888
Pat O'Connell,42,166,20,30,3,2,0,8,11,0,10,0,0.236,0.223,0.459,1,1886,1886,0.181,1864
Pat Patterson,332,1232,234,398,75,25,23,212,103,10,15,2.5,3.772,4.692,8.464,10,1921,1947,0.3249,1912
Pat Putnam,677,1989,223,508,95,8,63,255,144,260,10,14,2.318,3.02,5.338,8,1977,1984,0.242625,1958
Pat Rockett,152,411,33,88,12,0,1,28,40,45,2,4,0.742,0.658,1.4,3,1976,1978,0.1983333333333333,1955
Pat Scanlon,120,219,17,41,7,1,4,28,31,51,0,1,1.082,1.133,2.215,4,1974,1977,0.202,1953
Pat Scantlebury,21,31,3,6,1,0,1,2,2,0,0,0,0.242,0.323,0.565,1,1944,1944,0.194,1922
Pat Seerey,561,1815,236,406,73,5,86,261,259,485,3,8,2.281,2.36,4.641,7,1943,1949,0.1885714285714285,1924
Pat Sheridan,876,2419,319,611,91,21,51,257,236,501,86,35,2.504,2.91,5.414,9,1981,1991,0.2173333333333333,1964
Pat Sullivan,31,114,15,22,3,1,0,0,4,0,0,0,0,0.237,0,1,1884,1884,0.193,1862
Pat Tabler,1202,3911,454,1101,190,25,47,512,375,559,16,20,3.986,4.289,8.275,12,1981,1992,0.2661666666666666,1964
Pat Valaika,374,802,91,177,34,1,30,92,47,235,1,3,1.582,2.334,3.916,6,2016,2021,0.2241666666666666,1996
Pat Veltman,23,38,4,5,0,1,0,2,4,3,0,0,1.6740000000000002,1.357,3.031,6,1926,1934,0.115,1908
Pat Watkins,116,195,15,46,10,1,2,15,10,36,2,3,0.6499999999999999,0.7030000000000001,1.353,3,1997,1999,0.175,1976
Patrick Bailey,218,727,75,170,34,2,15,94,60,200,5,0,0.583,0.698,1.281,2,2023,2024,0.2335,2001
Patrick Gillespie,714,2927,450,809,108,45,10,351,106,218,216,0,2.432,2.824,5.2,8,1880,1887,0.27525,1861
Patrick Kivlehan,137,216,34,45,5,3,10,30,26,81,1,2,1.382,1.52,2.902,4,2016,2021,0.21975,1996
Patrick Larkins,17,70,11,17,0,0,0,0,4,0,0,0,0,0.243,0,1,1884,1884,0.243,1862
Patrick Mazeika,61,147,10,28,7,0,2,12,6,27,0,0,0.4669999999999999,0.56,1.027,2,2021,2022,0.1905,1999
Patrick Wisdom,455,1311,192,274,58,3,88,207,132,540,23,8,1.676,2.548,4.224,7,2018,2024,0.1754285714285714,1999
Patsy Donovan,1822,7496,1318,2253,207,75,16,736,453,131,518,0,5.415,5.499,10.914,17,1890,1907,0.2774117647058823,1876
Patsy Dougherty,1233,4558,678,1294,138,78,17,413,378,0,261,0,3.451,3.587,7.038,10,1902,1911,0.2812,1884
Patsy Flaherty,42,94,9,27,3,2,2,20,8,11,2,0,0.343,0.426,0.769,1,1911,1911,0.287,1889
Patsy Gharrity,677,1961,238,513,92,26,20,249,188,231,32,21.666666666666664,2.862,2.985,5.847,10,1916,1930,0.2051,1901
Patsy McGaffigan,73,252,22,49,4,2,1,14,16,30,4,0,0.435,0.438,0.873,2,1917,1918,0.185,1895
Patsy O'Rourke,53,164,8,32,4,2,0,16,14,0,2,0,0.263,0.244,0.507,1,1908,1908,0.195,1886
Patsy Tebeau,1167,4618,671,1290,196,57,27,735,319,198,164,0,3.862,4.201,8.063,13,1887,1900,0.2489230769230769,1871
Paul Arnold,111,391,69,99,14,4,0,35,52,6,7,0,1.992,1.355,3.347,7,1926,1936,0.1625714285714286,1909
Paul Bako,789,2202,195,508,98,11,24,195,233,589,4,9,3.676,3.748,7.424,12,1998,2009,0.2281666666666666,1981
Paul Blair,1947,6042,776,1513,282,55,134,620,449,877,171,93,4.377,5.465,9.842,17,1964,1980,0.212235294,1950
Paul Burris,69,196,15,43,5,0,2,24,8,21,0,0,0.964,0.997,1.961,4,1948,1953,0.2235,1928
Paul Busby,36,56,16,15,1,0,0,7,2,2,2,0,0.599,0.5880000000000001,1.187,2,1941,1943,0.2815,1920
Paul Campbell,204,380,61,97,17,5,4,41,28,54,4,3,0.921,0.962,1.883,6,1941,1950,0.1208333333333333,1923
Paul Carey,18,47,1,10,1,0,0,3,5,14,0,0,0.288,0.234,0.522,1,1993,1993,0.213,1971
Paul Casanova,859,2786,214,627,87,12,50,252,101,430,2,10,2.576,3.113,5.689,10,1965,1974,0.2278,1947
Paul Chervinko,42,75,1,11,0,1,0,5,5,16,0,0,0.403,0.3359999999999999,0.739,2,1937,1938,0.147,1915
Paul Cook,378,1364,172,304,27,9,0,114,67,87,60.66666666666666,0,1.8923333333333328,1.617,3.682,7,1884,1891,0.2034285714285714,1865
Paul Dade,439,1313,186,355,54,7,10,107,113,193,57,33,1.985,1.687,3.672,6,1975,1980,0.2205,1955
Paul DeJong,868,2971,395,679,137,4,140,400,236,905,25,15,2.341,3.216,5.557,8,2017,2024,0.224625,1998
Paul Dixon,98,334,42,80,16,0,1,37,27,2,5,0,1.464,1.434,2.898,5,1932,1938,0.2346,1913
Paul Easterling,76,200,25,55,13,1,4,26,15,44,2,2,1.008,1.084,2.092,3,1928,1938,0.2713333333333333,1911
Paul Faries,96,214,26,43,7,2,0,14,20,34,5,2,1.278,1.3090000000000002,2.587,4,1990,1993,0.26075,1969
Paul Florence,76,188,19,43,4,3,2,14,23,12,2,0,0.322,0.314,0.636,1,1926,1926,0.229,1904
Paul Gillespie,89,205,17,58,7,0,6,31,22,14,2,0,1.005,1.428,2.433,3,1942,1945,0.2689999999999999,1921
Paul Goldschmidt,1928,7119,1204,2056,446,23,362,1187,1050,1879,169,35,5.325,7.107,12.432,14,2011,2024,0.2879285714285714,1995
Paul Hardy,216,647,80,146,16,7,1,58,46,3,9,0,2.787,2.684,5.471,11,1932,1943,0.1994545454545454,1915
Paul Hines,1481,6253,1083,1881,368,84,56,751,366,304,408,0,5.7408,6.598,11.792,16,1876,1891,0.3015625,1861
Paul Hodgson,20,41,5,9,0,1,1,5,3,12,0,1,0.273,0.341,0.614,1,1980,1980,0.22,1958
Paul Hoover,40,100,10,25,3,0,0,8,5,31,0,0,2.509,2.494,5.003,7,2001,2010,0.3397142857142857,1983
Paul Householder,466,1326,146,313,60,11,29,144,126,250,36,29,2.352,2.504,4.856,8,1980,1987,0.207375,1961
Paul Janish,473,1172,123,249,59,2,7,87,97,187,7,5,2.329,2.33,4.659,9,2008,2017,0.1985555555555555,1990
