name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,active_year,first_year,last_year,AVG
Kevin Bell,297,726,74,161,22,9,13,64.0,70,165.0,5.0,5.0,1.722,2.036,3.758,6,1976,1982,0.229
Kevin Brown,85,189,30,48,12,2,7,31.0,14,59.0,0.0,0.0,2.0780000000000003,3.0140000000000002,5.092,7,1996,2002,0.22171428571428572
Kevin Cash,246,641,51,117,25,0,12,58.0,49,195.0,0.0,0.0,1.887,2.068,3.955,8,2002,2010,0.171625
Kevin Collins,201,388,30,81,17,4,6,34.0,20,97.0,1.0,2.0,1.3170000000000002,1.763,3.08,6,1965,1971,0.19400000000000003
Kevin Cron,47,88,12,15,4,0,6,16.0,5,35.0,0.0,1.0,0.41900000000000004,0.521,0.9400000000000001,2,2019,2020,0.1055
Kevin Elster,940,2844,332,648,136,12,88,376.0,295,562.0,14.0,11.0,3.637,4.458,8.095,13,1986,2000,0.2156923076923077
Kevin Flora,29,84,14,17,3,0,2,7.0,5,28.0,2.0,0.0,0.472,0.454,0.9259999999999999,2,1991,1995,0.16799999999999998
Kevin Frandsen,514,1246,134,322,57,5,15,110.0,64,128.0,7.0,5.0,2.341,2.484,4.825,9,2006,2015,0.20966666666666667
Kevin Higgins,71,181,17,40,4,1,0,13.0,16,17.0,0.0,1.0,0.294,0.254,0.548,1,1993,1993,0.221
Kevin Jordan,560,1409,138,363,70,5,23,175.0,73,181.0,2.0,3.0,2.032,2.525,4.557,7,1995,2001,0.2504285714285714
Kevin Kiermaier,1159,3682,499,905,170,60,95,378.0,277,908.0,132.0,39.0,3.331,4.349,7.68,12,2013,2024,0.22158333333333335
Kevin Koslofski,97,205,31,50,3,4,4,21.0,22,41.0,2.0,2.0,1.498,1.362,2.8600000000000003,4,1992,1996,0.24525
Kevin Kouzmanoff,685,2525,273,650,143,8,87,371.0,125,500.0,6.0,1.0,2.1879999999999997,3.106,5.2940000000000005,7,2006,2014,0.26399999999999996
Kevin Kramer,43,79,10,12,1,0,0,9.0,8,37.0,0.0,1.0,0.435,0.325,0.76,2,2018,2019,0.15100000000000002
Kevin Maas,406,1248,171,287,43,1,65,169.0,182,310.0,10.0,5.0,1.602,2.058,3.66,5,1990,1995,0.22359999999999997
Kevin McReynolds,1502,5423,727,1439,284,35,211,807.0,522,707.0,93.0,32.0,3.898,5.244,9.142,12,1983,1994,0.26108333333333333
Kevin Mench,729,2362,311,632,150,14,89,331.0,183,335.0,12.0,6.0,2.482,3.248,5.73,8,2002,2010,0.251625
Kevin Millar,1427,4688,648,1284,296,15,170,699.0,564,838.0,7.0,9.0,4.592,5.4559999999999995,10.048,12,1998,2009,0.291
Kevin Mitchell,1223,4134,630,1173,224,25,234,760.0,491,719.0,30.0,31.0,4.452,6.224,10.676,13,1984,1998,0.26992307692307693
Kevin Newman,616,2058,230,539,100,12,26,199.0,119,277.0,46.0,15.0,2.084,2.373,4.457,7,2018,2024,0.25314285714285717
Kevin Nicholson,37,97,7,21,6,1,1,8.0,4,31.0,1.0,0.0,0.255,0.33,0.585,1,2000,2000,0.216
Kevin Orie,316,1015,117,253,64,6,22,116.0,94,163.0,5.0,3.0,1.269,1.548,2.817,4,1997,2002,0.25725
Kevin Padlo,26,54,2,6,3,0,0,3.0,3,19.0,0.0,0.0,0.472,0.556,1.028,3,2021,2023,0.10766666666666667
Kevin Pasley,55,122,8,31,7,0,1,9.0,6,13.0,0.0,0.0,0.9530000000000001,1.033,1.9860000000000002,4,1974,1978,0.21175
Kevin Pillar,1214,4088,527,1044,243,16,114,468.0,176,759.0,108.0,36.0,3.3369999999999997,4.604,7.941,12,2013,2024,0.23691666666666666
Kevin Plawecki,449,1268,119,298,63,3,22,137.0,119,278.0,2.0,2.0,2.572,2.811,5.383,8,2015,2022,0.2445
Kevin Polcovich,165,457,55,107,28,1,4,35.0,36,78.0,6.0,5.0,0.605,0.641,1.246,2,1997,1998,0.231
Kevin Reimer,488,1455,162,376,85,4,52,204.0,115,297.0,7.0,12.0,1.419,1.978,3.3970000000000002,6,1988,1993,0.19416666666666668
Kevin Rhomberg,41,47,5,18,0,0,1,3.0,4,11.0,1.0,3.0,1.15,1.226,2.376,3,1982,1984,0.353
Kevin Roberson,165,309,44,61,10,1,20,51.0,27,93.0,0.0,2.0,1.181,1.907,3.088,4,1993,1996,0.20325
Kevin Romine,331,630,89,158,30,1,5,55.0,49,124.0,11.0,2.0,2.027,2.2119999999999997,4.239,7,1985,1991,0.23785714285714285
Kevin Russo,31,49,5,9,2,0,0,4.0,3,9.0,1.0,0.0,0.245,0.224,0.469,1,2010,2010,0.184
Kevin Sefcik,425,771,92,212,36,10,6,56.0,80,102.0,21.0,10.0,1.728,1.849,3.577,7,1995,2001,0.19714285714285712
Kevin Seitzer,1439,5278,739,1557,285,35,74,613.0,669,617.0,80.0,49.0,4.497,4.853,9.35,12,1986,1997,0.2940833333333333
Kevin Smith,116,306,26,53,13,1,8,25.0,15,104.0,5.0,0.0,0.63,0.8160000000000001,1.4460000000000002,4,2021,2024,0.11474999999999999
Kevin Stocker,846,2773,340,703,124,28,23,248.0,313,541.0,45.0,28.0,2.7439999999999998,2.776,5.52,8,1993,2000,0.257625
Kevin Thompson,41,65,9,14,6,0,1,9.0,9,22.0,2.0,0.0,0.628,0.729,1.357,2,2006,2007,0.22149999999999997
Kevin Ward,125,254,25,55,12,2,5,20.0,23,65.0,3.0,7.0,0.5820000000000001,0.6950000000000001,1.277,2,1991,1992,0.22
Kevin Witt,146,399,38,93,12,0,15,41.0,19,108.0,1.0,1.0,1.075,1.56,2.635,5,1998,2006,0.189
Kevin Youkilis,1061,3749,653,1053,254,18,150,618.0,539,828.0,26.0,14.0,3.766,4.592,8.358,10,2004,2013,0.2741
Kevin Young,1205,3897,536,1007,235,17,144,606.0,336,882.0,83.0,49.0,4.086,5.184,9.27,12,1992,2003,0.2743333333333333
Khalil Greene,736,2567,322,628,157,14,90,352.0,190,556.0,25.0,6.0,2.059,2.858,4.917,7,2003,2009,0.2357142857142857
Khris Davis,980,3394,506,820,164,9,221,590.0,328,1017.0,18.0,5.0,2.812,4.238,7.05,9,2013,2021,0.23744444444444446
Kick Kelly,16,58,5,9,1,0,0,2.0,0,7.0,0.0,0.0,0.0,0.172,0.0,1,1879,1879,0.155
Kid Baldwin,441,1677,186,371,56,27,7,207.66666666666669,36,38.0,56.0,0.0,1.6578333333333333,1.966,3.6481666666666666,7,1884,1890,0.21114285714285713
Kid Butler,92,314,40,56,17,0,0,12.0,14,0.0,2.0,0.0,0.492,0.481,1.0,2,1884,1907,0.1945
Kid Durbin,21,33,4,8,1,0,0,0.0,3,0.0,0.0,0.0,0.656,0.486,1.142,2,1908,1909,0.225
Kid Elberfeld,1291,4561,647,1235,169,56,10,535.0,427,4.0,213.0,0.0,4.968,4.575,9.543,14,1898,1914,0.2607857142857143
Kid Gleason,1622,6286,867,1664,186,70,12,713.0,395,31.0,295.0,0.0,4.469,4.591,9.06,15,1895,1912,0.25706666666666667
Kid Lowe,272,864,103,252,27,12,3,94.0,64,0.0,15.0,4.0,2.625142857142857,2.526,5.0445714285714285,8,1921,1930,0.2535
Kiddo Davis,576,1824,281,515,112,16,19,171.0,142,141.0,32.0,0.0,2.303,2.5709999999999997,4.8740000000000006,8,1926,1938,0.2375
Kiki Cuyler,1879,7161,1305,2299,394,157,128,1065.0,676,752.0,328.0,97.2,6.08,7.277,13.357,18,1921,1938,0.2775
Kiko Garcia,619,1470,162,351,56,16,12,112.0,95,285.0,34.0,22.0,2.509,2.984,5.493,10,1976,1985,0.2153
Kila Ka'aihue,126,411,45,91,19,1,15,46.0,49,95.0,1.0,1.0,1.272,1.538,2.81,4,2008,2012,0.23299999999999998
Kim Allen,42,54,10,12,3,0,0,3.0,8,5.0,12.0,4.0,0.35,0.294,0.644,2,1980,1981,0.1175
Kim Batiste,251,658,59,154,23,1,10,64.0,14,120.0,4.0,6.0,1.246,1.516,2.762,5,1991,1996,0.2304
Kimera Bartee,243,416,69,90,12,5,4,33.0,36,141.0,36.0,19.0,1.683,1.147,2.83,6,1996,2001,0.14033333333333334
King Kelly,1455,5894,1357,1813,359,102,69,950.0,549,418.0,736.0,0.0,5.858285714285714,6.736,12.198857142857142,16,1878,1893,0.30243749999999997
Kip Selbach,1612,6158,1064,1803,299,149,44,779.0,783,76.0,334.0,0.0,4.835,5.288,10.123,13,1894,1906,0.2893846153846154
Kirby Puckett,1783,7244,1071,2304,414,57,207,1085.0,450,965.0,134.0,76.0,4.318,5.727,10.045,12,1984,1995,0.31766666666666665
Kirk Gibson,1635,5798,985,1553,260,54,255,870.0,718,1285.0,284.0,78.0,5.724,7.574,13.298,17,1979,1995,0.2611176470588235
Kirk Nieuwenhuis,414,978,128,216,59,4,31,117.0,123,366.0,20.0,15.0,1.791,2.224,4.015,6,2012,2017,0.2031666666666667
Kirt Manwaring,1008,2982,248,733,111,20,21,278.0,243,505.0,10.0,19.0,3.8,3.946,7.746,13,1987,1999,0.231
Kit Carson,21,40,5,10,4,1,0,2.0,4,9.0,0.0,1.0,0.6419999999999999,0.8180000000000001,1.46,2,1934,1935,0.2525
Kit Pellow,99,202,27,52,9,2,4,19.0,17,68.0,2.0,1.0,1.126,1.538,2.664,3,2002,2004,0.3073333333333333
Kite Thomas,137,223,35,52,9,3,7,32.0,34,40.0,0.0,1.0,0.6759999999999999,0.782,1.458,2,1952,1953,0.23249999999999998
Kitty Bransfield,1329,4999,529,1351,225,75,13,637.0,221,41.0,175.0,0.0,3.56,4.325,7.885,12,1898,1911,0.26625
Klondike Douglass,747,2797,368,766,85,29,10,275.0,227,15.0,84.0,0.0,3.06,3.0220000000000002,6.082,9,1896,1904,0.2797777777777778
Kody Clemens,150,370,45,74,20,1,14,48.0,21,102.0,1.0,0.0,0.732,1.1219999999999999,1.854,3,2022,2024,0.19799999999999998
Koke Alexander,88,318,47,89,14,8,2,40.0,29,1.0,10.0,2.0,0.751,0.8780000000000001,1.629,2,1920,1921,0.3055
Kole Calhoun,1239,4448,636,1076,205,18,179,582.0,450,1126.0,34.0,17.0,3.683,4.822,8.505,12,2012,2023,0.2344166666666667
Kolten Wong,1189,3796,511,973,186,31,86,405.0,328,687.0,120.0,38.0,3.483,3.987,7.470000000000001,11,2013,2023,0.2449090909090909
Korey Lee,161,467,41,88,17,1,13,44.0,23,151.0,6.0,3.0,0.579,0.725,1.304,3,2022,2024,0.149
Kory Casto,82,217,16,42,12,0,2,19.0,21,53.0,1.0,0.0,0.45499999999999996,0.48,0.935,2,2007,2008,0.1725
Kory DeHaan,102,114,20,22,7,0,2,13.0,5,45.0,4.0,2.0,0.32999999999999996,0.42100000000000004,0.7509999999999999,2,2000,2002,0.1475
Kosuke Fukudome,596,1929,264,498,111,13,42,195.0,307,402.0,29.0,29.0,1.741,1.804,3.545,5,2008,2012,0.2424
Koyie Hill,341,951,83,197,44,4,8,77.0,77,274.0,3.0,1.0,2.725,3.301,6.026,11,2003,2014,0.20672727272727273
Kris Bryant,1043,3880,665,1062,231,19,184,547.0,502,1051.0,44.0,20.0,3.577,4.535,8.112,10,2015,2024,0.2644
Kristopher Negrón,170,375,47,83,14,1,9,32.0,32,107.0,10.0,1.0,1.804,1.741,3.545,6,2012,2019,0.2145
Kurt Abbott,702,2044,273,523,109,23,62,242.0,133,571.0,22.0,11.0,2.635,3.576,6.211,9,1993,2001,0.25022222222222223
Kurt Bevacqua,970,2117,214,499,90,11,27,275.0,221,329.0,12.0,20.0,4.354,4.744,9.097999999999999,15,1971,1985,0.2240666666666667
Kurt Stillwell,998,3125,362,779,151,30,34,310.0,274,455.0,38.0,29.0,2.826,3.089,5.915,9,1986,1996,0.24933333333333335
Kurt Suzuki,1635,5563,594,1421,295,6,143,730.0,387,751.0,20.0,11.0,5.014,6.214,11.228,16,2007,2022,0.251625
Kyle Blanks,278,827,110,199,42,2,33,111.0,83,275.0,6.0,2.0,2.3369999999999997,2.781,5.118,7,2009,2015,0.24300000000000002
Kyle Farmer,707,1895,221,474,88,7,55,254.0,117,421.0,16.0,16.0,2.461,2.96,5.421,8,2017,2024,0.252375
Kyle Garlick,158,347,50,78,17,0,19,41.0,21,117.0,1.0,0.0,1.292,2.0300000000000002,3.322,5,2019,2023,0.20600000000000002
Kyle Higashioka,398,1104,123,234,48,1,57,166.0,66,318.0,2.0,1.0,1.849,2.971,4.82,8,2017,2024,0.186875
Kyle Isbel,361,1008,155,233,50,16,19,111.0,67,245.0,29.0,9.0,1.17,1.521,2.691,4,2021,2024,0.239
Kyle Jensen,17,31,5,6,0,1,2,7.0,2,13.0,0.0,0.0,0.265,0.452,0.717,1,2016,2016,0.194
Kyle Kubitza,19,36,6,7,0,0,0,1.0,3,15.0,0.0,0.0,0.256,0.194,0.45,1,2015,2015,0.194
Kyle Lewis,146,514,70,121,14,0,26,59.0,61,177.0,7.0,1.0,1.42,1.98,3.4,5,2019,2023,0.2152
Kyle Manzardo,53,145,11,34,12,0,5,15.0,9,41.0,0.0,0.0,0.282,0.421,0.703,1,2024,2024,0.234
Kyle McCann,54,140,13,33,4,0,5,15.0,16,59.0,0.0,0.0,0.318,0.371,0.689,1,2024,2024,0.236
Kyle Parker,64,132,11,24,4,1,3,12.0,6,51.0,1.0,0.0,0.41500000000000004,0.542,0.9570000000000001,2,2014,2015,0.1855
Kyle Phillips,41,94,10,18,6,0,2,12.0,8,23.0,0.0,0.0,0.537,0.733,1.27,2,2009,2011,0.22450000000000003
Kyle Schwarber,1129,3940,689,905,152,12,284,652.0,656,1330.0,27.0,17.0,3.279,4.362,7.641,10,2015,2024,0.2062
Kyle Seager,1480,5561,705,1395,309,14,242,807.0,533,1120.0,55.0,27.0,3.544,4.821,8.365,11,2011,2021,0.2500909090909091
Kyle Stowers,117,313,27,65,15,3,6,35.0,21,115.0,0.0,1.0,0.726,0.8180000000000001,1.544,3,2022,2024,0.17600000000000002
Kyle Tucker,633,2241,365,615,135,16,125,417.0,276,410.0,94.0,13.0,2.346,3.3890000000000002,5.735,7,2018,2024,0.25742857142857145
Kyren Paris,36,91,8,10,2,0,1,6.0,11,34.0,4.0,0.0,0.42400000000000004,0.316,0.74,2,2023,2024,0.109
L. Davis,49,159,32,51,8,6,3,38.0,15,0.0,7.0,0.0,0.768,1.1179999999999999,1.886,2,1924,1925,0.3365
L. Pena,38,115,12,29,3,1,1,11.0,3,0.0,0.0,0.0,0.271,0.322,0.593,1,1929,1929,0.252
L. D. Livingston,174,617,104,172,25,22,15,131.0,62,7.0,10.0,0.0,1.042,1.359,2.401,3,1928,1930,0.2773333333333334
L.J. Hoes,112,308,37,73,12,2,4,22.0,23,69.0,7.0,1.0,0.875,0.919,1.794,4,2012,2015,0.18025
LaMonte Wade,480,1408,203,346,59,7,53,167.0,212,343.0,12.0,4.0,2.05,2.322,4.372,6,2019,2024,0.23383333333333334
LaRue Kirby,113,373,36,86,13,5,2,34.0,31,61.0,8.0,0.0,0.585,0.613,1.198,2,1914,1915,0.22949999999999998
Lacey Thomas,20,71,16,23,2,1,0,10.0,10,1.0,2.0,0.0,0.936,0.821,1.7570000000000001,3,1938,1940,0.25166666666666665
Lafayette Dumas,22,56,6,11,0,0,1,4.0,1,0.0,1.0,0.0,0.211,0.25,0.461,1,1940,1940,0.196
Lamar Johnson,792,2631,294,755,122,12,64,381.0,211,307.0,22.0,19.0,2.92,3.625,6.545,9,1974,1982,0.28455555555555556
Lamb Barbee,14,45,4,10,2,0,0,5.0,3,0.0,0.0,0.0,0.277,0.279,0.556,2,1940,1945,0.1165
Lance Berkman,1879,6491,1146,1905,422,30,366,1234.0,1201,1300.0,86.0,48.0,5.943,7.721,13.664,15,1999,2013,0.28553333333333336
Lance Blankenship,461,1050,176,233,48,3,9,92.0,200,218.0,54.0,18.0,1.663,1.461,3.124,6,1988,1993,0.18383333333333332
Lance Johnson,1447,5379,767,1565,175,117,34,486.0,352,384.0,327.0,105.0,4.515,5.088,9.603,14,1987,2000,0.27978571428571425
Lance Niekro,195,499,61,123,26,5,17,79.0,29,91.0,0.0,2.0,1.003,1.423,2.426,4,2003,2007,0.2185
Lance Parrish,1988,7067,856,1782,305,27,324,1070.0,612,1527.0,28.0,37.0,5.9,8.14,14.04,19,1977,1995,0.24357894736842106
Lance Richbourg,698,2619,378,806,101,51,13,247.0,174,153.0,65.0,4.0,2.577,3.1350000000000002,5.712,8,1921,1932,0.28500000000000003
Lance Zawadzki,20,35,4,7,2,0,0,1.0,5,7.0,1.0,0.0,0.3,0.257,0.557,1,2010,2010,0.2
Landon Powell,123,363,42,75,14,0,10,45.0,40,97.0,1.0,0.0,0.848,0.958,1.806,3,2009,2011,0.20466666666666666
Lane Adams,117,137,30,36,5,1,7,26.0,14,47.0,11.0,0.0,0.6839999999999999,0.988,1.6720000000000002,3,2014,2018,0.17166666666666666
Lane Thomas,562,1898,274,469,105,11,72,243.0,166,529.0,67.0,27.0,1.875,2.6180000000000003,4.493,6,2019,2024,0.23466666666666666
Larnie Jordan,87,318,58,97,19,10,2,41.0,12,2.0,6.0,0.0,1.049,1.4289999999999998,2.4779999999999998,3,1940,1942,0.331
Larry Barnes,46,78,4,12,2,0,1,4.0,2,18.0,0.0,0.0,0.353,0.438,0.7909999999999999,2,2001,2003,0.1555
Larry Bettencourt,168,395,61,102,19,6,8,53.0,60,60.0,7.0,4.0,1.031,1.096,2.127,3,1928,1932,0.22433333333333336
Larry Bigbie,392,1227,164,328,56,4,31,137.0,119,302.0,25.0,8.0,1.84,2.036,3.876,6,2001,2006,0.24450000000000002
Larry Biittner,1217,3151,310,861,144,20,29,354.0,236,287.0,10.0,12.0,4.088,4.474,8.562,14,1970,1983,0.24871428571428572
Larry Bowa,2247,8418,987,2191,262,99,15,525.0,474,569.0,317.0,105.0,4.771,5.082,9.853,16,1970,1985,0.2576875
Larry Brown,1884,5669,590,1382,199,44,60,540.0,576,418.0,41.0,45.33333333333333,10.946,10.919,21.865,34,1923,1974,0.24779411764705883
Larry Burright,159,356,44,73,8,6,4,33.0,29,92.0,5.0,3.0,0.5549999999999999,0.577,1.1320000000000001,3,1962,1964,0.14166666666666666
Larry Chappell,108,305,27,69,9,2,0,26.0,25,42.0,9.0,0.0,0.868,0.783,1.651,5,1913,1917,0.136
Larry Corcoran,25,95,11,17,2,1,0,3.0,9,17.0,5.0,0.0,0.666,0.42400000000000004,1.066,2,1886,1887,0.188
Larry Cox,348,825,72,182,31,5,12,85.0,70,117.0,5.0,4.0,2.283,2.07,4.353,9,1973,1982,0.17177777777777778
Larry Doby,1674,5883,1080,1697,277,72,273,1093.0,945,1012.0,64.0,43.714285714285715,6.491,8.168,14.658999999999999,17,1942,1959,0.2859411764705882
Larry Doyle,1767,6509,960,1887,299,123,74,793.0,625,274.0,298.0,189.0,4.96,5.589,10.549,14,1907,1920,0.2872857142857143
Larry Elliot,157,437,53,103,22,2,15,56.0,45,105.0,1.0,3.0,0.9259999999999999,1.396,2.322,4,1962,1966,0.1935
Larry Gardner,1930,6688,867,1931,301,129,27,934.0,654,282.0,165.0,165.14285714285714,5.917,6.362,12.279,17,1908,1924,0.28252941176470586
Larry Gilbert,119,330,43,76,10,1,5,29.0,37,47.0,7.0,2.0,0.578,0.56,1.138,2,1914,1915,0.20950000000000002
Larry Haney,480,919,68,198,30,1,12,73.0,44,175.0,3.0,2.0,2.957,2.842,5.799,12,1966,1978,0.1835
Larry Harlow,449,1094,159,271,48,8,12,72.0,156,205.0,26.0,21.0,2.003,1.847,3.85,6,1975,1981,0.2511666666666667
Larry Herndon,1537,4877,605,1334,186,76,107,550.0,353,793.0,92.0,56.0,5.163,6.203,11.366,14,1974,1988,0.32157142857142856
Larry Hisle,1197,4205,652,1146,193,32,166,674.0,462,941.0,128.0,61.0,4.78,6.113,10.893,14,1968,1982,0.2636428571428571
Larry Howard,133,365,36,86,19,0,6,47.0,37,85.0,0.0,1.0,1.196,1.338,2.534,4,1970,1973,0.23125
Larry Kopf,853,3010,349,750,84,30,5,266.0,242,214.0,72.0,96.0,3.102,3.098,6.2,10,1913,1923,0.2517
Larry Lintz,350,616,137,140,13,1,0,27.0,97,101.0,128.0,38.0,2.009,0.915,2.924,6,1973,1978,0.13799999999999998
Larry McLean,863,2647,183,694,90,26,6,298.0,136,79.0,20.0,0.0,3.481,3.497,6.978,13,1901,1915,0.22046153846153846
Larry Miggins,43,97,8,22,5,1,2,10.0,3,19.0,0.0,2.0,0.253,0.365,0.618,2,1948,1952,0.1145
Larry Milbourne,989,2448,290,623,71,24,11,184.0,133,176.0,41.0,33.0,3.2279999999999998,3.4210000000000003,6.649,11,1974,1984,0.2529090909090909
Larry Murphy,101,400,73,106,15,3,1,35.0,63,27.0,29.0,0.0,0.372,0.325,0.697,1,1891,1891,0.265
Larry Murray,226,412,49,73,16,4,3,30.0,49,74.0,20.0,10.0,0.9810000000000001,0.7150000000000001,1.6960000000000002,6,1974,1979,0.09133333333333334
Larry Owen,171,352,30,68,11,0,8,30.0,34,98.0,0.0,1.0,1.387,1.727,3.114,6,1981,1988,0.1815
Larry Parrish,1891,6792,850,1789,360,33,256,992.0,529,1359.0,30.0,36.0,4.719,6.389,11.108,15,1974,1988,0.2578666666666667
Larry Pezold,23,71,4,16,0,1,0,5.0,9,6.0,2.0,3.0,0.313,0.254,0.567,1,1914,1914,0.225
Larry Pratt,30,57,7,11,3,0,1,2.0,5,23.0,4.0,0.0,0.276,0.321,0.597,2,1914,1915,0.104
Larry Raines,103,253,40,64,14,0,2,16.0,19,45.0,5.0,3.0,0.318,0.344,0.662,2,1957,1958,0.131
Larry Rosenthal,578,1483,240,390,75,25,22,189.0,251,195.0,13.0,9.0,2.818,2.941,5.759,8,1936,1945,0.253875
Larry Schlafly,208,658,91,158,20,12,5,58.0,90,22.0,41.0,0.0,1.4689999999999999,1.399,2.868,4,1902,1914,0.241
Larry See,26,43,1,8,2,0,0,2.0,3,15.0,0.0,0.0,0.485,0.48,0.9650000000000001,2,1986,1988,0.19
Larry Sheets,748,2284,273,607,98,5,94,339.0,175,351.0,6.0,12.0,2.634,3.4619999999999997,6.096,8,1984,1993,0.2675
Larry Stahl,730,1721,167,400,58,19,36,163.0,142,357.0,22.0,16.0,2.82,3.4779999999999998,6.298,10,1964,1973,0.22669999999999998
Larry Strands,35,75,7,14,3,1,1,11.0,6,11.0,1.0,0.0,0.247,0.293,0.54,1,1915,1915,0.187
Larry Sutton,252,572,63,135,23,2,12,78.0,55,102.0,4.0,3.0,1.9860000000000002,2.218,4.204,7,1997,2004,0.21485714285714286
Larry Twitchell,635,2555,362,675,103,40,19,384.0,168,229.0,84.0,0.0,2.563,2.946,5.509,8,1887,1894,0.26837500000000003
Larry Walker,1988,6907,1355,2160,471,62,383,1311.0,913,1231.0,230.0,76.0,6.644,9.198,15.841999999999999,17,1989,2005,0.30276470588235294
Larry Whisenton,116,205,27,48,10,3,4,21.0,29,42.0,3.0,2.0,1.553,1.45,3.003,5,1977,1982,0.2238
Larry Wolfe,161,361,43,83,16,1,7,50.0,54,53.0,0.0,1.0,1.104,1.317,2.4210000000000003,4,1977,1980,0.212
Larry Woodall,550,1317,161,353,52,15,1,161.0,159,67.0,16.0,4.0,3.11,3.015,6.125,10,1920,1929,0.2466
Lars Anderson,30,48,7,8,1,0,0,4.0,7,14.0,0.0,0.0,0.451,0.354,0.805,3,2010,2012,0.10833333333333334
Lars Nootbaar,392,1173,181,288,60,8,45,146.0,188,277.0,24.0,6.0,1.366,1.705,3.071,4,2021,2024,0.243
Larvell Blanks,629,1766,203,446,57,14,20,172.0,132,178.0,9.0,7.0,2.641,2.842,5.483,9,1972,1980,0.251
Lastings Milledge,433,1500,166,404,73,8,33,167.0,104,287.0,40.0,20.0,1.8860000000000001,2.481,4.367,6,2006,2011,0.2645
Laurence Miller,349,1200,164,387,65,11,38,205.0,64,103.0,10.0,13.5,2.19,3.272,5.462,6,1916,1925,0.31283333333333335
Lave Cross,2275,9072,1333,2645,411,135,47,1371.0,464,90.0,301.0,0.0,6.733,7.7940000000000005,14.527,21,1887,1907,0.2831904761904762
Law Daniels,109,383,55,86,7,1,2,60.0,22,0.0,27.0,0.0,0.5509999999999999,0.534,1.085,2,1887,1888,0.22699999999999998
Lawrence Butler,167,535,73,134,28,2,26,67.0,39,143.0,18.0,0.0,0.5569999999999999,0.831,1.388,2,2023,2024,0.2365
Lawrence Farley,14,52,5,11,4,0,0,0.0,1,0.0,0.0,0.0,0.241,0.288,0.529,1,1884,1884,0.212
Laynce Nix,758,1915,235,460,110,11,69,249.0,122,534.0,9.0,5.0,2.672,3.648,6.32,11,2003,2013,0.1996363636363636
Lazaro Salazar,149,532,96,161,28,5,9,72.0,62,4.0,19.0,0.0,1.517,1.701,3.218,4,1930,1936,0.30475
LeGrant Scott,76,232,31,65,15,1,1,26.0,22,14.0,5.0,0.0,0.343,0.366,0.709,1,1939,1939,0.28
LeJon Powell,70,74,19,20,4,0,2,5.0,9,17.0,3.0,2.0,1.641,2.273,3.914,4,1997,2001,0.32525000000000004
LeRoy Schalk,282,1112,100,259,38,5,2,109.0,79,95.0,8.0,10.0,0.9259999999999999,0.897,1.823,3,1932,1945,0.23933333333333331
LeRoy Taylor,356,1359,250,416,47,18,5,178.0,82,7.0,68.0,0.0,2.904,3.473,6.377,8,1925,1934,0.32025
Leamon Johnson,51,160,20,32,0,1,0,12.0,13,0.0,1.0,0.0,1.295,0.51,1.805,5,1941,1945,0.093
Leandy Young,28,74,8,22,6,0,0,9.0,3,1.0,1.0,0.0,1.411,1.528,2.939,4,1940,1945,0.31275000000000003
Lee Bales,31,43,8,4,0,0,0,2.0,8,12.0,1.0,1.0,0.369,0.174,0.5429999999999999,2,1966,1967,0.087
Lee DeMontreville,26,70,8,17,3,1,0,7.0,8,0.0,3.0,0.0,0.338,0.314,0.652,1,1903,1903,0.243
Lee Dressen,78,210,26,43,3,3,0,10.0,32,30.0,4.0,0.0,0.63,0.496,1.126,2,1914,1918,0.20550000000000002
Lee Elia,95,212,17,43,5,2,3,25.0,15,45.0,0.0,1.0,0.487,0.473,0.9600000000000001,2,1966,1968,0.1905
Lee Gamble,165,342,51,91,12,3,0,21.0,10,21.0,6.0,0.0,1.359,1.621,2.98,4,1935,1940,0.3075
Lee Gooch,19,61,4,18,2,0,1,8.0,4,10.0,0.0,0.0,0.833,0.873,1.706,2,1915,1917,0.394
Lee Handley,968,3356,418,902,122,45,15,297.0,267,204.0,68.0,0.0,3.209,3.397,6.606,10,1936,1947,0.269
Lee Hill,38,133,18,37,4,0,0,10.0,10,1.0,19.0,0.0,0.34,0.308,0.648,1,1920,1920,0.278
Lee King,458,1334,147,321,61,20,15,152.0,89,190.0,20.0,39.0,2.017,2.35,4.367,9,1916,1922,0.1797777777777778
Lee Lacy,1523,4549,650,1303,207,42,91,458.0,372,657.0,185.0,86.0,5.317,6.415,11.732,16,1972,1987,0.2791875
Lee Magee,1014,3741,467,1031,133,54,12,277.0,265,208.0,186.0,225.0,2.908,3.067,5.975,9,1911,1919,0.27133333333333337
Lee May,2071,7609,959,2031,340,31,354,1244.0,487,1569.0,39.0,35.0,5.394,7.73,13.124,18,1965,1982,0.2574444444444445
Lee Maye,1288,4048,533,1109,190,39,94,419.0,282,481.0,59.0,34.0,4.184,5.217,9.401,13,1959,1971,0.27061538461538465
Lee Mazzilli,1475,4124,571,1068,191,24,93,460.0,642,627.0,197.0,90.0,4.982,5.091,10.073,14,1976,1989,0.24592857142857144
Lee McElwee,54,155,9,41,3,0,0,10.0,8,17.0,0.0,0.0,0.301,0.284,0.585,1,1916,1916,0.265
Lee Moody,123,468,55,134,20,3,2,70.0,16,0.0,6.0,0.0,1.278,1.461,2.739,4,1944,1947,0.29525
