name,birth,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,OPS,FY,LY,AY
채은성,1990,1267,4842,4294,570,1247,212,16,139,1908,762,36,31,340,128,802,110,4.779,3.894,39,8.673,2014,2024,11
채종국,1975,659,1581,1343,169,318,54,1,22,440,128,8,16,88,59,213,28,2.547,2.505,59,5.052,1999,2008,10
채종범,1977,681,2420,2108,279,553,94,10,50,817,246,25,33,191,56,305,54,3.303,2.894,8,6.197,2000,2010,11
채태인,1982,1241,4400,3905,481,1162,213,9,127,1774,678,8,9,416,37,974,87,6.074,5.012,38,11.086,2007,2020,14
채현우,1995,27,25,24,5,3,1,0,0,4,0,6,1,1,0,9,2,0.174,0.167,0,0.341,2019,2024,6
채형직,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,2006,1
천보성,1953,174,511,444,56,106,22,1,8,154,55,10,5,47,2,41,7,1.035,0.96,12,1.995,1982,1984,3
천성호,1997,182,379,345,63,95,12,3,1,116,22,9,1,28,4,67,5,0.924,0.994,10,1.918,2020,2024,5
천재환,1994,196,451,413,47,105,17,2,8,150,51,11,5,21,9,107,13,0.993,0.79,2,1.783,2022,2024,3
초이스,1989,142,598,525,92,144,27,1,34,275,103,2,1,50,17,128,9,1.111,0.723,3,1.834,2017,2018,2
최경모,1996,193,161,144,36,32,3,0,0,35,6,10,3,9,0,32,3,0.775,0.85,15,1.625,2019,2024,6
최경철,1980,560,1068,925,95,195,32,3,10,263,89,8,5,68,23,252,13,2.914,2.806,22,5.72,2004,2017,14
최경환,1972,810,2300,2075,266,549,95,12,32,764,222,59,25,164,20,333,33,3.218,2.866,14,6.084,2000,2009,10
최계영,1963,594,1648,1391,187,351,54,15,7,456,117,57,34,175,13,118,29,2.58,2.598,9,5.178,1986,1993,8
최광묵,1960,23,19,18,2,3,0,0,0,3,0,0,0,1,0,2,0,0.167,0.211,0,0.378,1986,1986,1
최광천,1967,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1990,1990,1
최규하,1970,40,37,35,5,5,1,0,0,6,1,1,1,2,0,11,0,0.346,0.374,1,0.72,1993,1996,4
최금강,1989,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2021,9
최기문,1973,1075,2953,2595,307,681,124,17,35,944,270,46,30,216,47,322,42,4.241,3.968,57,8.209,1996,2009,14
최길성,1978,170,443,388,33,88,20,2,7,133,44,5,0,45,3,99,8,1.906,1.969,8,3.875,2000,2007,8
최달호,1969,27,58,52,1,10,3,0,1,16,3,1,1,4,1,15,1,0.314,0.268,3,0.582,1990,1992,3
최대성,1985,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,2014,11
최덕현,1971,12,11,11,1,2,1,0,0,3,2,0,0,0,0,0,0,0.333,0.222,0,0.555,1991,1992,2
최동락,1980,26,15,14,1,2,0,0,0,2,0,1,1,1,0,7,0,0.143,0.2,1,0.343,2003,2003,1
최동수,1971,1293,3742,3332,340,894,160,4,90,1332,502,9,13,297,36,547,115,6.405,5.287,45,11.692,1994,2013,20
최동연,1979,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,2001,1
최동원,1958,1,1,1,0,1,1,0,0,2,2,0,0,0,0,0,0,2,1,0,3,1984,1984,1
최동창,1965,372,940,780,88,194,36,4,19,295,95,4,5,123,21,178,24,2.538,2.92,14,5.458,1986,1994,9
최동환,1989,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,2024,16
최만호,1974,669,1125,973,140,217,41,6,18,324,96,30,19,67,32,268,10,3.514,3.271,9,6.785,1997,2009,13
최명경,2001,1,3,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0.333,0.333,0,0.666,2024,2024,1
최무영,1962,66,110,98,11,17,3,0,2,26,7,2,2,9,2,18,2,1.178,1.034,0,2.212,1986,1989,4
최민구,1992,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2015,2015,1
최민재,1994,22,29,27,2,2,1,0,0,3,2,2,0,2,0,8,1,0.12,0.148,0,0.268,2019,2021,3
최민준,1984,15,10,10,6,1,0,0,0,1,0,3,0,0,0,5,0,0.1,0.1,0,0.2,2004,2005,2
최민준,1999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2023,2
최민창,1996,27,43,39,4,9,0,0,0,9,2,0,1,3,0,9,0,0.476,0.533,0,1.009,2017,2024,8
최병국,1972,5,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0.143,0.143,2,0.286,1994,1994,1
최병연,1986,34,18,16,4,1,0,0,0,1,0,0,0,1,1,5,0,0.167,0.397,2,0.564,2015,2017,3
최병욱,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2014,1
최보성,1998,22,35,31,2,8,0,0,0,8,1,0,1,2,1,7,1,0.513,0.641,3,1.154,2021,2023,3
최상덕,1971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,2008,1
최상민,1999,121,72,60,17,11,2,0,0,13,5,7,4,7,1,16,0,0.639,0.774,0,1.413,2022,2024,3
최선호,1991,110,79,74,20,11,2,0,0,13,4,4,2,3,0,24,0,0.511,0.69,1,1.201,2015,2019,5
최설우,1992,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2023,10
최성민,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,2009,1
최성영,1997,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2019,3
최성훈,1989,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2022,3
최순하,1955,38,94,82,5,17,0,0,0,17,5,0,0,10,1,8,1,0.207,0.301,0,0.508,1982,1982,1
최승민,1996,211,109,101,62,24,2,0,0,26,7,35,18,5,0,23,2,1.286,1.407,1,2.693,2019,2024,6
최승용,2001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2024,2
최승우,1973,9,6,6,3,1,1,0,0,2,1,0,0,0,0,1,0,0.333,0.167,0,0.5,1997,1998,2
최승준,1988,182,516,459,54,110,15,0,31,218,82,0,0,49,6,163,13,2.651,2.262,5,4.913,2006,2020,15
최승환,1978,318,628,559,52,122,22,0,13,183,64,1,0,51,6,122,18,2.738,3.214,10,5.952,2000,2013,14
최연오,1984,5,4,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2009,2009,1
최영술,1972,37,43,38,6,5,0,0,0,5,3,5,3,5,0,6,1,0.508,0.776,1,1.284,1991,1994,4
최영완,1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,2001,1
최영조,1963,25,37,32,1,5,0,0,0,5,1,1,0,5,0,11,1,0.156,0.27,2,0.426,1982,1982,1
최영진,1988,370,812,730,85,186,34,5,14,272,77,12,10,54,9,146,18,3.021,2.437,18,5.458,2012,2022,11
최영필,1974,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,2017,17
최영환,1959,135,282,255,22,50,7,3,4,75,25,0,2,18,3,47,9,1.252,1.212,14,2.464,1982,1989,8
최용규,1985,162,323,293,39,62,5,3,3,82,24,18,13,21,2,80,3,0.922,0.964,6,1.886,2008,2015,8
최용제,1991,112,180,157,16,44,3,1,0,49,25,0,0,16,3,31,3,0.871,1.01,7,1.881,2016,2022,7
최용철,1967,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,1990,1
최용호,1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,2004,1
최우석,1993,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2012,1
최우재,1997,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2021,1
최원영,2003,57,41,37,18,10,2,0,1,15,5,6,4,1,3,7,0,0.405,0.341,2,0.746,2024,2024,1
최원제,1989,21,31,29,4,7,3,0,0,10,3,0,0,1,1,11,1,0.662,0.607,0,1.269,2008,2018,11
최원준,1997,746,2647,2339,377,667,112,21,25,896,239,110,41,221,35,340,29,3.279,2.863,51,6.142,2016,2024,9
최원호,1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,2009,1
최윤석,1987,324,667,529,70,109,11,1,2,128,33,17,12,92,12,129,10,1.52,2.076,22,3.596,2010,2019,10
최익성,1972,621,2006,1686,309,450,83,6,60,725,216,85,23,200,78,304,31,3.88,3.495,11,7.375,1994,2005,12
최인선,1971,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1997,1997,1
최인호,2000,219,691,604,85,157,24,5,8,215,64,6,1,63,10,130,9,1.396,1.32,3,2.716,2020,2024,5
최일언,1961,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1985,1
최재룡,1964,29,38,38,5,11,3,0,1,17,6,0,2,0,0,5,0,0.447,0.289,0,0.736,1991,1991,1
최재원,1990,271,430,360,76,87,17,1,7,127,44,22,10,46,12,103,7,1.405,1.895,5,3.3,2013,2020,8
최재은,1961,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1985,1985,1
최재훈,1989,1235,3632,3034,335,782,137,1,29,1008,291,16,18,356,154,520,100,4.094,4.394,41,8.488,2008,2024,17
최정,1987,2293,9438,7892,1461,2269,421,11,495,4197,1561,178,75,1037,348,1772,145,10.397,7.67,210,18.067,2005,2024,20
최정기,1956,29,35,32,4,9,3,0,1,15,8,0,1,2,0,8,0,0.703,0.513,0,1.216,1982,1983,2
최정민,1989,230,332,290,67,85,7,1,2,100,23,12,10,21,9,85,4,1.913,2.142,9,4.055,2012,2021,10
최정용,1996,244,290,258,49,55,4,1,1,64,12,6,1,18,0,76,2,1.918,2.13,9,4.048,2016,2024,9
최정우,1955,108,156,141,21,24,2,1,0,28,7,6,2,13,0,29,3,0.439,0.593,2,1.032,1982,1984,3
최정원,2000,225,497,433,103,121,15,5,1,149,29,25,11,43,11,100,3,1.465,1.425,12,2.89,2020,2024,5
최종은,1998,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,2021,1
최주환,1988,1398,4800,4243,562,1172,233,25,128,1839,678,14,13,415,63,691,76,6.036,4.859,80,10.895,2006,2024,19
최준석,1983,1564,5375,4613,543,1270,177,5,201,2060,881,10,8,677,28,1079,168,6.887,5.646,16,12.533,2002,2018,17
최준우,1999,147,362,312,33,75,9,0,3,93,26,1,2,42,0,52,8,1.434,1.749,11,3.183,2019,2024,6
최준호,1966,30,69,61,3,11,2,0,0,13,3,2,0,5,1,11,1,0.217,0.254,2,0.471,1991,1993,3
최지강,2001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2024,1
최지광,1998,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2024,6
최지민,2003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2024,1
최지훈,1997,649,2740,2441,388,671,111,30,29,929,212,128,26,215,25,349,25,1.89,1.682,17,3.572,2020,2024,5
최진행,1985,1104,3872,3356,428,886,169,1,152,1513,551,17,20,416,64,952,99,5.656,4.509,17,10.165,2004,2020,17
최진호,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2011,1
최찬욱,1972,22,26,25,2,0,0,0,0,0,0,0,0,0,1,14,1,0,0.1,0,0.1,1994,1995,2
최창호,1966,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,2002,5
최철민,1972,48,112,102,19,28,5,1,1,38,13,0,1,5,1,25,1,0.595,0.548,3,1.143,1996,1997,2
최충연,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2017,1
최치용,1971,6,9,8,1,3,1,0,0,4,1,0,0,0,1,1,0,0.5,0.444,0,0.944,1990,1990,1
최태원,1970,1284,4884,4231,565,1133,176,14,24,1409,344,130,72,398,86,468,51,3.611,3.673,84,7.284,1993,2003,11
최항,1994,376,956,836,110,225,34,3,11,298,106,6,4,88,18,204,16,2.626,2.669,28,5.295,2017,2024,8
최해명,1964,240,617,542,58,141,32,2,3,186,55,8,5,57,9,61,22,1.371,1.36,27,2.731,1989,1993,5
최해식,1968,681,1982,1729,154,375,61,2,17,491,165,3,17,145,32,301,55,2.339,2.41,48,4.749,1991,2000,10
최향남,1971,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,2013,10
최혁길,1981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,2005,1
최현종,1985,18,39,32,2,4,1,0,0,5,1,0,1,4,0,9,0,0.156,0.222,0,0.378,2008,2008,1
최형우,1983,2181,9222,7877,1291,2442,513,19,395,4178,1651,29,19,1130,113,1404,185,9.736,7.152,30,16.888,2002,2024,23
최형현,1972,47,46,42,2,7,0,0,0,7,3,1,2,3,0,7,1,1.231,1.3,2,2.531,1994,1997,4
최홍석,1960,312,669,611,42,146,22,0,8,192,62,2,0,40,9,97,24,1.751,1.843,0,3.594,1983,1991,9
최홍주,1970,6,11,10,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0.1,0,0.1,1993,1995,3
최훈락,1982,141,195,172,25,35,6,0,2,47,13,4,4,7,13,56,5,1.397,1.528,1,2.925,2005,2013,9
최훈재,1967,1056,2979,2606,327,677,148,19,62,1049,368,23,22,285,25,329,61,4.777,3.985,18,8.762,1989,2001,13
최희섭,1979,634,2541,2131,327,598,115,4,100,1021,393,16,14,365,24,515,67,3.699,3.021,30,6.72,2007,2015,9
최희창,1975,36,52,47,2,8,1,0,1,12,3,0,0,4,1,19,0,0.845,0.77,1,1.615,1995,1998,4
추경식,1983,13,12,10,2,1,1,0,0,2,0,0,0,1,0,4,1,0.2,0.182,1,0.382,2006,2006,1
추상완,1971,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1989,1989,1
추성건,1970,392,697,594,96,147,18,4,17,224,74,22,6,89,3,165,14,2.091,1.926,10,4.017,1993,2001,9
추승우,1979,503,1327,1151,160,278,37,8,5,346,91,60,17,114,36,252,11,2.406,2.876,9,5.282,2002,2014,13
추신수,1982,439,1843,1505,266,396,70,5,54,638,205,51,19,276,42,370,24,1.682,1.543,1,3.225,2021,2024,4
추재현,1999,144,395,345,51,82,19,0,5,116,31,6,3,37,8,82,4,0.784,0.904,3,1.688,2019,2024,6
추평호,1973,8,5,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1995,1997,3
치멜리스,1967,118,455,409,48,114,22,0,17,187,63,1,3,29,5,58,7,0.457,0.332,14,0.789,1998,1998,1
카날리,1965,17,40,38,2,7,0,0,1,10,3,0,0,2,0,4,2,0.263,0.225,0,0.488,1999,1999,1
카도쿠라,1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,2009,1
카디네스,1997,7,25,24,2,8,2,0,2,16,5,0,1,1,0,6,1,0.667,0.36,0,1.027,2024,2024,1
카브레라,1972,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,2007,4
카펜터,1968,39,158,142,23,40,7,0,5,62,32,5,2,13,1,32,1,0.437,0.342,1,0.779,2000,2000,1
칸투,1982,111,419,376,56,116,25,1,18,197,72,1,0,34,7,85,11,0.524,0.375,8,0.899,2014,2014,1
캐세레스,1964,175,627,576,61,144,21,3,5,186,53,20,9,34,3,66,10,0.676,0.588,14,1.264,1998,1999,2
케펜,1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2002,1
코르테스,1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,2008,1
콜,1968,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2000,1
쿡슨,1969,43,172,151,20,33,2,1,8,61,25,2,1,19,2,44,7,0.794,0.627,1,1.421,2000,2003,4
쿨바,1966,115,471,410,68,130,27,1,26,237,97,2,3,51,5,102,5,0.578,0.395,8,0.973,1998,1998,1
쿨바,1972,44,162,149,15,32,6,0,10,68,24,0,0,12,1,46,4,0.456,0.278,8,0.734,2003,2003,1
퀸란,1968,269,1039,922,140,215,36,3,65,452,157,2,5,88,24,343,10,1.001,0.859,21,1.86,2000,2002,3
크레익,1994,61,247,222,25,55,12,0,6,85,30,0,1,20,4,43,4,0.383,0.32,3,0.703,2021,2021,1
크론,1993,67,259,243,21,54,13,1,11,102,35,0,0,9,3,68,3,0.42,0.255,3,0.675,2022,2022,1
크루즈,1973,164,679,574,89,178,38,0,24,288,106,2,0,89,10,98,24,0.922,0.792,4,1.714,2007,2008,2
클락,1976,342,1502,1305,239,349,65,9,58,606,219,60,20,171,9,235,31,1.382,1.057,16,2.439,2008,2010,3
클리어,1973,203,776,686,101,199,37,4,22,310,86,25,9,69,15,145,17,0.887,0.727,12,1.614,2005,2006,2
키퍼,1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,2003,1
타바레스,1971,120,531,482,63,144,21,3,4,183,58,41,15,37,3,58,4,0.725,0.684,5,1.409,2000,2001,2
탁재원,1962,10,17,14,0,4,1,0,0,5,0,0,1,1,0,1,0,0.357,0.333,0,0.69,1985,1985,1
탈보트,1983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2015,1
터커,1990,364,1569,1367,192,388,97,1,50,637,222,0,2,175,20,177,36,1.386,1.113,8,2.499,2019,2021,3
터크먼,1990,144,648,575,88,166,37,4,12,247,43,19,11,64,7,104,12,0.43,0.366,5,0.796,2022,2022,1
테이텀,1967,20,84,72,12,21,4,1,4,39,10,0,0,10,2,12,2,0.542,0.393,1,0.935,2000,2000,1
테임즈,1986,390,1638,1351,343,472,102,14,124,974,382,64,14,235,32,293,15,2.157,1.346,21,3.503,2014,2016,3
토마스,1977,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2008,2009,2
파라,1972,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2002,1
파레디스,1988,21,71,65,7,9,2,1,1,16,4,1,0,4,1,17,0,0.246,0.197,1,0.443,2018,2018,1
팔카,1991,51,217,196,17,41,7,0,8,72,23,2,0,18,0,58,5,0.367,0.272,2,0.639,2020,2020,1
팻딘,1989,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018,1
페게로,1987,52,214,199,24,57,10,0,9,94,44,2,1,12,2,63,2,0.472,0.332,6,0.804,2019,2019,1
페라자,1998,122,522,455,75,125,24,0,24,221,70,7,5,63,2,129,6,0.486,0.364,9,0.85,2024,2024,1
페레즈,1969,222,920,860,113,263,39,0,35,407,144,10,10,44,10,100,32,1.44,1.004,3,2.444,2003,2007,5
페레즈,1991,59,252,224,26,60,15,1,5,92,33,4,5,17,4,52,4,0.411,0.321,10,0.732,2021,2021,1
페르난데스,1974,132,556,499,81,140,24,0,45,299,107,4,4,49,7,114,8,0.599,0.353,24,0.952,2002,2002,1
페르난데스,1988,568,2480,2206,316,723,115,0,57,1009,351,1,5,219,27,176,101,1.823,1.557,9,3.38,2019,2022,4
페타지니,1971,183,757,604,91,204,33,1,33,338,135,3,0,137,9,96,12,1.107,0.92,7,2.027,2008,2009,2
펠로우,1973,109,443,398,56,113,15,1,23,199,69,3,4,30,11,84,6,0.5,0.348,4,0.848,2005,2005,1
펠릭스,1967,130,523,459,69,121,24,1,19,204,79,1,1,52,7,123,7,0.917,0.707,0,1.624,1998,1999,2
펨버튼,1969,75,316,271,28,69,13,1,11,117,48,2,1,23,19,56,6,0.432,0.351,0,0.783,2002,2002,1
포조,1973,39,130,122,11,26,3,0,1,32,8,1,0,6,0,17,4,0.262,0.246,6,0.508,2000,2000,1
폭스,1982,38,121,108,16,30,4,0,7,55,25,0,0,8,3,27,9,0.509,0.339,0,0.848,2015,2015,1
폴,1969,113,441,397,48,111,18,2,18,187,64,3,2,35,6,115,11,0.471,0.345,2,0.816,2002,2002,1
푸이그,1990,126,547,473,65,131,30,0,21,224,73,6,3,58,12,100,6,0.474,0.367,6,0.841,2022,2022,1
풀리엄,1967,91,326,288,46,77,13,1,16,140,55,2,2,27,7,55,11,0.486,0.34,0,0.826,2000,2000,1
프랑코,1961,132,549,477,79,156,19,1,22,243,110,12,5,63,2,86,11,0.509,0.403,7,0.912,2000,2000,1
프랭클린,1972,87,365,288,54,72,13,1,24,159,58,10,4,59,13,109,2,1.096,0.781,8,1.877,2002,2003,2
프레이타스,1989,43,148,139,13,36,10,0,2,52,14,0,0,7,1,29,7,0.374,0.297,1,0.671,2021,2021,1
프록터,1977,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2012,1
피렐라,1989,420,1856,1671,270,509,86,7,73,828,286,30,15,154,24,239,47,1.485,1.109,7,2.594,2021,2023,3
피어슨,1974,129,561,502,67,145,12,0,31,250,108,0,1,47,5,85,9,0.498,0.351,0,0.849,1999,1999,1
피에,1985,119,498,445,61,145,33,2,17,233,92,9,11,41,0,60,11,0.524,0.373,6,0.897,2014,2014,1
피커링,1976,60,249,212,23,59,11,0,9,97,34,2,0,31,5,62,5,0.458,0.382,4,0.84,2006,2006,1
피코타,1966,12,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2002,2003,2
피터스,1995,85,354,316,32,72,16,0,13,127,48,7,4,26,8,77,5,0.402,0.299,3,0.701,2022,2022,1
필,1984,367,1524,1397,216,442,99,2,61,728,253,34,14,98,11,209,38,1.569,1.081,27,2.65,2014,2016,3
필립스,1970,66,260,230,37,60,10,0,15,115,46,1,0,25,5,62,10,0.5,0.346,12,0.846,2001,2001,1
하득인,1966,326,785,679,59,161,35,2,11,233,95,8,5,60,27,88,20,1.395,1.305,7,2.7,1994,1997,4
하상도,1972,27,11,10,4,1,0,0,0,1,0,1,0,1,0,3,0,0.1,0.182,0,0.282,1995,1995,1
하영민,1995,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2023,7
하용석,1966,4,5,4,1,1,0,0,0,1,1,1,0,1,0,0,0,0.25,0.4,0,0.65,1989,1989,1
하재훈,1990,247,660,598,93,156,35,2,23,264,84,27,2,41,8,183,5,1.343,0.912,10,2.255,2020,2024,5
하주석,1994,875,3158,2892,386,767,128,18,49,1078,339,81,43,186,36,760,37,3.8,3.408,106,7.208,2012,2024,13
하준영,1999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2022,5
하준호,1989,326,836,726,111,169,32,1,14,245,72,32,13,70,22,236,8,1.662,1.445,19,3.107,2009,2023,15
하지호,1984,11,9,9,1,1,0,0,0,1,0,0,0,0,0,3,0,0.5,0.5,0,1,2009,2010,2
하창우,1969,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,1991,1
하춘동,1977,60,90,80,15,15,1,1,0,18,7,0,2,4,4,26,1,0.649,1.211,1,1.86,1996,2002,7
한경빈,1998,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,2024,1
한규식,1976,335,648,562,73,124,17,2,3,154,39,2,2,51,4,128,11,1.517,1.549,27,3.066,1999,2007,9
한기주,1987,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,2016,10
한기철,1969,249,211,188,47,49,10,2,3,72,20,20,17,14,3,46,3,1.914,1.143,1,3.057,1992,1997,6
한나한,1980,32,126,107,17,35,9,0,4,56,22,0,0,12,3,31,4,0.523,0.4,1,0.923,2015,2015,1
한대화,1960,1335,4982,4264,610,1190,199,21,163,1920,712,79,53,608,33,567,118,6.468,5.331,176,11.799,1983,1997,15
한동희,1999,661,2348,2093,226,548,108,1,59,835,270,2,8,208,20,438,78,2.598,2.191,85,4.789,2018,2024,7
한두솔,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2024,1
한문연,1961,664,1734,1490,119,381,68,4,14,499,165,8,11,144,11,123,39,3.236,3.078,49,6.314,1983,1992,10
한상훈,1980,1043,2993,2539,303,606,100,14,12,770,216,52,37,296,25,489,62,3.286,3.491,59,6.777,2003,2015,13
한석현,1994,98,181,165,24,38,7,2,0,49,6,7,3,10,2,53,5,1.244,1.466,3,2.71,2020,2024,5
한성곤,1973,3,3,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0.333,0.333,0,0.666,1994,1994,1
한성구,1988,17,33,30,1,11,4,0,0,15,4,0,0,2,0,7,0,0.5,0.406,0,0.906,2012,2012,1
한승택,1994,613,1287,1111,100,230,34,2,19,325,118,1,0,117,19,333,29,2.524,2.848,22,5.372,2013,2024,12
한승혁,1993,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2018,6
한영준,1962,1009,3421,2838,385,717,126,17,48,1021,314,93,62,400,64,345,65,4.103,4.137,79,8.24,1985,1996,12
한오종,1961,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,1984,1
한용덕,1965,5,3,3,0,1,0,0,0,1,1,0,0,0,0,1,0,0.5,0.5,0,1,1992,2003,12
한유섬,1989,1116,4201,3606,531,964,197,11,197,1774,684,15,11,421,126,950,63,5.445,4.218,28,9.663,2012,2024,13
한윤섭,1985,81,58,50,14,6,1,1,0,9,4,6,1,4,2,9,2,0.41,0.559,1,0.969,2008,2012,5
한익희,1974,1,4,4,1,4,0,0,0,4,1,0,1,0,0,0,0,1,1,0,2,1997,1997,1
한재승,2001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2024,3
한재환,2001,7,9,9,1,2,1,0,0,3,1,0,0,0,0,3,0,0.333,0.222,0,0.555,2024,2024,1
한준수,1999,170,430,393,50,116,28,0,9,171,55,0,0,28,2,76,11,1.228,0.963,4,2.191,2019,2024,6
한태양,2003,38,72,61,14,9,1,0,0,10,3,1,0,5,2,24,1,0.164,0.235,5,0.399,2022,2022,1
한혁수,1970,136,240,209,16,38,7,0,2,51,7,0,3,18,0,39,6,0.71,0.646,6,1.356,1993,1995,3
한현희,1993,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2017,5
한희,1989,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2012,2
한희민,1962,6,6,5,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0.5,0,0.5,1988,1991,4
함덕주,1995,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2024,10
함석원,1975,62,68,64,6,11,3,0,0,14,5,2,2,2,1,23,0,0.68,0.623,5,1.303,1994,1998,5
함창건,2001,15,17,14,3,2,0,0,0,2,0,0,0,2,0,3,1,0.143,0.25,0,0.393,2024,2024,1
함학수,1955,483,1454,1330,186,344,59,7,32,513,185,44,17,83,8,153,26,2.33,1.806,31,4.136,1982,1987,6
해즐베이커,1987,11,46,41,5,6,2,0,2,14,5,1,1,4,1,18,0,0.341,0.239,1,0.58,2019,2019,1
해처,1969,25,73,68,6,11,1,0,1,15,5,0,0,2,2,22,2,0.221,0.205,1,0.426,2002,2002,1
허건엽,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2017,1
